bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
1554,Oedipus Rex  (The Theban Plays  #1),Sophocles-J.E. Thomas,3.69,1580495931,9.78158E+12,eng,75,134960,1646
1567,Lysistrata and Other Plays,Aristophanes-Alan H. Sommerstein,3.96,140448144,9.78014E+12,en-US,241,3723,113
1591,Lysistrata,Aristophanes-Sarah Ruden,3.85,872206033,9.78087E+12,eng,132,29881,522
1617,Night (The Night Trilogy  #1),Elie Wiesel-Marion Wiesel-François Mauriac,4.32,374500010,9.78037E+12,eng,115,834287,24227
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.87,1400032717,9.7814E+12,eng,226,991627,34202
1620,The Night Gardener,George Pelecanos,3.63,316156507,9.78032E+12,eng,372,3941,353
1622,A Midsummer Night's Dream,William Shakespeare-Barbara A. Mowat-Paul Werstine-Catherine Belsey,3.94,743477545,9.78074E+12,eng,298,371813,5196
1624,West with the Night,Beryl Markham,4.19,865471185,9.78087E+12,eng,294,23110,2370
1625,Twelfth Night,William Shakespeare,3.98,743482778,9.78074E+12,eng,220,133832,2321
1627,Brokeback Mountain,Annie Proulx,3.94,743271327,9.78074E+12,eng,55,23424,1595
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,3.99,142000280,9.78014E+12,en-GB,267,95950,3597
1635,Execution: The Discipline of Getting Things Done,Larry Bossidy-Ram Charan-Charles Burck,3.86,609610570,9.78061E+12,en-US,278,21120,337
1677,Sobre héroes y tumbas,Ernesto Sabato,4.27,9500716054,9.7895E+12,spa,547,6294,165
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.06,60934913,9.78006E+12,eng,302,2428,275
1715,Metamorphoses,Ovid-David Raeburn-Denis Feeney,4.05,014044789X,9.78014E+12,eng,723,46550,716
1814,2012: The Return of Quetzalcoatl,Daniel Pinchbeck,3.41,1585424838,9.78159E+12,en-US,408,1395,219
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck-Lee Fukui,4.06,767907434,9.78077E+12,en-US,336,2700,167
1823,Them: Adventures with Extremists,Jon Ronson,3.95,743233212,9.78074E+12,eng,336,11066,778
1824,The Men Who Stare at Goats,Jon Ronson,3.6,743270606,9.78074E+12,eng,259,9956,858
1839,Guns  Germs and Steel: The Fates of Human Societies,Jared Diamond,4.02,393061310,9.78039E+12,eng,518,4269,405
1842,Guns  Germs  and Steel: The Fates of Human Societies,Jared Diamond,4.02,739467352,9.78074E+12,eng,425,215744,7775
1845,Into the Wild,Jon Krakauer,3.97,385486804,9.78039E+12,eng,207,754275,17497
1846,Wild at Heart: Discovering the Secret of a Man's Soul,John Eldredge,3.92,785268839,9.78079E+12,eng,256,55195,1515
1848,Wild Swans: Three Daughters of China,Jung Chang,4.25,743246985,9.78074E+12,eng,562,69142,4103
1849,Wild Fire (John Corey  #4),Nelson DeMille,4,044657967X,9.78045E+12,eng,519,20270,917
1850,Born to Be Wild,Catherine Coulter,3.78,515142395,9.78052E+12,eng,354,2403,112
1852,The Call of the Wild,Jack London,3.85,439227143,9.78044E+12,eng,172,255627,6478
1853,Wild About Books,Judy Sierra-Marc Brown,4.17,037582538X,9.78038E+12,eng,40,4372,366
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,3.62,805063897,9.78081E+12,eng,240,163279,5673
1875,The History of Sexuality  Volume 1: An Introduction,Michel Foucault-Robert Hurley,4.04,679724699,9.78068E+12,eng,176,14218,508
1886,Pride and Prejudice,Jane Austen-Tony Tanner-Vivien Jones,4.25,141439513,9.78014E+12,eng,480,11552,1170
1888,Pride and Prejudice,Jane Austen,4.25,192802380,9.78019E+12,eng,333,2369,259
1889,Pride & Prejudice,Jane Austen-Vivien Jones,4.25,143036238,9.78014E+12,eng,392,1779,209
1891,Pride and Prejudice,Jane Austen-George Saintsbury-Hugh  Thomson,4.25,486440915,9.78049E+12,eng,476,1131,167
1893,Pride and Prejudice,Jane Austen-Carol Howard,4.25,1593083246,9.78159E+12,eng,392,1563,166
1894,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,3.99,1400032806,9.7814E+12,eng,399,7271,1002
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,4.15,385494785,9.78039E+12,eng,368,327791,11023
1902,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic,Valerian Albanov-Jon Krakauer-David  Roberts-Alison Anderson-Валериан Альбанов,4,067978361X,9.78068E+12,eng,288,1836,124
1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,3.68,374292795,9.78037E+12,eng,616,85459,2797
1934,Little Women,Louisa May Alcott,4.06,451529308,9.78045E+12,eng,449,1402458,15525
1935,Little Women,Louisa May Alcott-Scott McKowen,4.06,1402714580,9.7814E+12,en-CA,520,1319,122
1953,A Tale of Two Cities,Charles Dickens-Richard Maxwell-Saniye Güven-Sevil İnan Sönmez,3.83,141439602,9.78014E+12,eng,489,693045,11614
1957,A Tale of Two Cities,Charles Dickens-Gillen D'Arcy Wood,3.83,1593081383,9.78159E+12,eng,409,1255,172
1972,Den of Thieves,James B. Stewart,4.16,067179227X,9.78067E+12,en-US,592,9180,198
1984,Bleak House,Charles Dickens-Mary Gaitskill-Hablot Knight Browne,4.01,375760059,9.78038E+12,eng,887,1223,146
1987,What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England,Daniel Pool,3.85,671882368,9.78067E+12,en-US,416,4749,497
1990,Martin Chuzzlewit,Charles Dickens-Patricia Ingham-Hablot Knight Browne,3.83,140436146,9.78014E+12,eng,830,12722,365
1991,Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters),Jared Diamond,3.71,465031269,9.78047E+12,eng,176,4256,253
2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,J.K. Rowling,4.4,043932162X,9.78044E+12,eng,240,11459,143
2011,The Dosadi Experiment (ConSentiency Universe  #2),Frank Herbert,3.81,765342537,9.78077E+12,eng,320,6022,139
2049,The High Window (Philip Marlowe  #3),Raymond Chandler,4.08,394758269,9.78039E+12,eng,265,12648,527
2050,Farewell  My Lovely (Philip Marlowe  #2),Raymond Chandler,4.15,394758277,9.78039E+12,eng,292,24015,1120
2051,The Simple Art of Murder,Raymond Chandler,4.16,394757653,9.78039E+12,eng,384,4794,152
2052,The Big Sleep (Philip Marlowe  #1),Raymond Chandler,4.01,394758285,9.78039E+12,eng,231,97885,3818
2054,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,394757688,9.78039E+12,eng,379,25244,1530
2056,An Evening of Long Goodbyes,Paul Murray,3.6,812970403,9.78081E+12,eng,448,947,127
2067,Breaking the Spell: Religion as a Natural Phenomenon,Daniel C. Dennett,3.89,067003472X,9.78067E+12,eng,448,9703,319
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,4.04,068482471X,9.78068E+12,eng,588,12663,227
2069,Consciousness Explained,Daniel C. Dennett,3.88,316180661,9.78032E+12,eng,511,6393,253
2094,A Briefer History of Time,Stephen Hawking-Leonard Mlodinow-Gheorghe Stratan,4.21,553804367,9.78055E+12,eng,176,22855,794
2095,The Universe in a Nutshell,Stephen Hawking,4.15,055380202X,9.78055E+12,eng,216,27792,615
2104,The Physics of Star Trek,Lawrence M. Krauss-Stephen Hawking,3.83,60977108,9.78006E+12,eng,188,4641,172
2122,The Fountainhead,Ayn Rand-Leonard Peikoff,3.86,451191153,9.78045E+12,eng,704,264209,9828
2127,The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late,Thom Hartmann-Joseph Chilton Pearce-Neale Donald Walsch,4.22,1400051576,9.7814E+12,en-US,400,1341,133
2131,The Hours,Michael Cunningham,3.93,1841150355,9.78184E+12,eng,230,1533,122
2136,Specimen Days,Michael Cunningham,3.58,312425023,9.78031E+12,eng,336,4380,441
2137,A Home at the End of the World,Michael Cunningham,3.9,312424086,9.78031E+12,eng,342,14277,644
2140,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,3.92,316172324,9.78032E+12,en-US,277,4089,345
2142,Blink,Ted Dekker,4.17,849945119,9.78085E+12,eng,400,12968,489
2152,The Jane Austen Book Club,Karen Joy Fowler,3.08,452286530,9.78045E+12,eng,288,56434,3445
2156,Persuasion,Jane Austen-James Kinsley-Maurgaux Motin-Deidre Shauna Lynch,4.13,192802631,9.78019E+12,eng,249,421344,10674
2157,Tea with Jane Austen,Kim Wilson-Tom Carpenter,3.78,097212179X,9.78097E+12,eng,128,1415,104
2165,The Old Man and the Sea,Ernest Hemingway,3.76,684830493,9.78068E+12,eng,132,628067,14689
2168,The Old Man and the Sea,Ernest Hemingway,3.76,684718057,9.78068E+12,en-US,127,1160,116
2175,Madame Bovary,Gustave Flaubert-Malcolm Bowie-Margaret Mauldon-Tomás de C.  Duran-Mark Overstall-Victor Villarraza,3.66,192840398,9.78019E+12,eng,329,183254,5640
2176,Flaubert's Parrot,Julian Barnes,3.66,679731369,9.78068E+12,eng,190,8925,567
2182,Three Tales,Gustave Flaubert-Roger Whitehouse-Geoffrey Wall,3.71,140448004,9.78014E+12,eng,110,3050,139
2183,Sentimental Education,Gustave Flaubert-Robert Baldick-Geoffrey Wall,3.83,140447970,9.78014E+12,eng,460,13081,362
2187,Middlesex,Jeffrey Eugenides,3.99,312422156,9.78031E+12,eng,529,526111,19312
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,4.28,743270754,9.78074E+12,eng,916,125020,5912
2203,John Adams,David McCullough,4.06,743223136,9.78074E+12,eng,751,264047,5172
2222,The Feeling Good Handbook,David D. Burns,4,452281326,9.78045E+12,eng,729,4666,119
2249,The Seven Habits of Highly Effective People,Stephen R. Covey,4.09,671708635,9.78067E+12,eng,368,2419,225
2250,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,4.22,743250974,9.78074E+12,eng,192,1685,102
2255,Way of the Peaceful Warrior: A Book That Changes Lives,Dan Millman,4.14,1932073205,9.78193E+12,en-US,240,38159,1561
2265,It's Not about the Bike: My Journey Back to Life,Lance Armstrong-Sally Jenkins,3.72,425179613,9.78043E+12,eng,294,34588,1828
2279,Truman,David McCullough,4.11,671869205,9.78067E+12,eng,1120,69904,1854
2281,The Complete Stories of Truman Capote,Truman Capote-Reynolds Price,4.2,140009691X,9.7814E+12,eng,320,3842,215
2282,Breakfast at Tiffany's: A Short Novel and Three Stories,Truman Capote,3.89,067960085X,9.78068E+12,eng,162,5607,691
2287,Other Voices  Other Rooms,Truman Capote,3.81,679745645,9.78068E+12,eng,232,10212,618
2289,In Cold Blood,Truman Capote-Scott Brick,4.07,073933364X,9.78074E+12,eng,15,529,126
2296,Emergence: The Connected Lives of Ants  Brains  Cities  and Software,Steven Johnson,3.96,684868768,9.78068E+12,en-US,288,2685,197
2299,Emergence: Labeled Autistic,Temple Grandin-Margaret M. Scariano,4.07,446671827,9.78045E+12,en-GB,200,1771,150
2300,Emergence,David R. Palmer,4.16,553245015,9.78055E+12,eng,291,1640,163
2305,The Ghost Stories of Edith Wharton,Edith Wharton-Laszlo Kubinyi,3.89,684842572,9.78068E+12,eng,303,2687,175
2327,The Letters of J.R.R. Tolkien,J.R.R. Tolkien-Humphrey Carpenter-Christopher Tolkien,4.14,618056998,9.78062E+12,eng,502,4541,159
2333,Farmer Giles of Ham,J.R.R. Tolkien-Christina Scull-Wayne G. Hammond,3.84,618009361,9.78062E+12,eng,127,5221,198
2338,Matthew Flinders' Cat,Bryce Courtenay,3.8,670910619,9.78067E+12,eng,611,2627,147
2340,Whitethorn,Bryce Courtenay,4.07,067002922X,9.78067E+12,eng,683,2203,130
2343,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,4.01,140271570,9.78014E+12,eng,671,3767,125
2367,Brave Companions: Portraits in History,David McCullough,3.98,671792768,9.78067E+12,eng,240,3166,441
2368,Mornings on Horseback: The Story of an Extraordinary Family  a Vanished Way of Life  and the Unique Child Who Became Theodore Roosevelt,David McCullough,4.12,671447548,9.78067E+12,eng,445,21832,1131
2370,John Adams,David McCullough,4.06,684813637,9.78068E+12,en-US,752,1785,276
2371,The Johnstown Flood,David McCullough,4.1,844662925,9.78084E+12,eng,302,13806,1128
2372,The Path Between the Seas: The Creation of the Panama Canal  1870-1914,David McCullough,4.19,743262131,9.78074E+12,eng,697,11534,987
2373,The Bone Collector (Lincoln Rhyme  #1),Jeffery Deaver,4.19,451188454,9.78045E+12,eng,528,132188,1636
2389,Moby Dick,Herman Melville-William Hootkins,3.49,143058096,9.78014E+12,eng,6,8872,900
2390,Moby-Dick,Herman Melville-Carl F. Hovde,3.49,1593080182,9.78159E+12,eng,707,1165,193
2423,Double Tap (Paul Madriani  #8),Steve Martini,3.91,515139734,9.78052E+12,en-US,401,2686,153
2430,The List,Steve Martini,3.96,515121495,9.78052E+12,eng,451,12329,135
2442,Witches Abroad (Discworld  #12; Witches #3),Terry Pratchett,4.23,61020613,9.78006E+12,eng,374,55253,1173
2443,The Innocents Abroad,Mark Twain,3.86,812967054,9.78081E+12,eng,560,8540,663
2493,The Time Machine,H.G. Wells-Greg Bear-Carlo Pagetti,3.88,451528557,9.78045E+12,eng,118,320900,6353
2494,The Time Machine,H.G. Wells-Patrick Parrinder-Steven McLean-Marina Warner,3.88,141439971,9.78014E+12,eng,104,2864,281
2498,The Time Machine Did It,John Swartzwelder,3.84,975579908,9.78098E+12,en-US,138,1448,164
2508,Tono-Bungay,H.G. Wells-Edward Mendelson-Patrick Parrinder,3.42,141441119,9.78014E+12,eng,414,820,106
2519,The Name of the Rose (Everyman's Library (Cloth)),Umberto Eco,4.12,307264890,9.78031E+12,en-US,560,1323,113
2520,In the Name of Jesus: Reflections on Christian Leadership,Henri J.M. Nouwen,4.35,824512596,9.78082E+12,en-US,120,7501,367
2521,Blood Done Sign My Name: A True Story,Timothy B. Tyson,4.15,1400083117,9.7814E+12,eng,368,2470,388
2526,Blindness,José Saramago-Giovanni Pontiero,4.11,156007754,9.78016E+12,eng,326,106162,7807
2527,The Gospel According to Jesus Christ,José Saramago-Giovanni Pontiero,4.28,156001411,9.78016E+12,eng,377,788,110
2528,All the Names,José Saramago-Margaret Jull Costa,3.89,156010593,9.78016E+12,eng,245,10634,715
2529,The Tale of the Unknown Island,José Saramago-Peter Sís-Margaret Jull Costa,3.89,156013037,9.78016E+12,eng,64,3138,233
2530,Baltasar and Blimunda,José Saramago-Giovanni Pontiero,3.91,156005204,9.78016E+12,eng,346,5950,272
2531,The Cave,José Saramago-Margaret Jull Costa,3.83,156028794,9.78016E+12,eng,307,7390,535
2536,The Year of the Death of Ricardo Reis,José Saramago-Giovanni Pontiero,4.03,1860465021,9.78186E+12,eng,384,3618,188
2539,Ensayo sobre la lucidez,José Saramago-Pilar del Río,3.79,8466314741,9.78847E+12,spa,461,1544,105
2543,Las intermitencias de la muerte,José Saramago-Pilar del Río,3.99,9587043642,9.78959E+12,spa,274,2425,257
2547,The Prophet,Kahlil Gibran-جبران خليل جبران,4.23,000100039X,9.78E+12,eng,127,167189,4996
2549,A Tear and a Smile,Kahlil Gibran-جبران خليل جبران-H.M. Nahmad-Robert Hillyer,4.03,394448049,9.78039E+12,eng,228,2035,100
2552,On the Road,Jack Kerouac-Ann Charters,3.63,141182679,9.78014E+12,eng,281,5218,460
2557,De Kooning: An American Master,Mark Stevens-Annalyn Swan,4.11,375711163,9.78038E+12,eng,732,2664,104
2581,Ready for Anything: 52 Productivity Principles for Getting Things Done,David    Allen,3.83,143034545,9.78014E+12,eng,165,3541,175
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,3.95,316346624,9.78032E+12,eng,301,589855,11431
2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,Clayton M. Christensen,3.99,60521996,9.78006E+12,eng,286,28568,693
2619,Great Expectations,Charles Dickens-David Trotter-Charlotte Mitchell,3.76,141439564,9.78014E+12,eng,512,13291,646
2623,Great Expectations,Charles Dickens-Marisa Sestino,3.76,192833596,9.78019E+12,eng,505,523790,10337
2654,To Kill a Mockingbird,Harper Lee,4.27,60935464,9.78006E+12,eng,323,10005,877
2655,To Kill a Mockingbird,Harper Lee-Sissy Spacek,4.27,60888695,9.78006E+12,eng,11,653,176
2660,To Kill a Mockingbird (To Kill A Mockingbird #1),Harper Lee,4.27,044508376X,9.78045E+12,eng,281,6334,805
2666,The Bonfire of the Vanities,Tom Wolfe,3.84,553381342,9.78055E+12,eng,690,57301,2105
2674,The Wealthy Barber: The Common Sense Guide to Successful Financial Planning,David Chilton,4.02,773762167,9.78097E+12,eng,197,6837,304
2677,A Modest Proposal and Other Satirical Works,Jonathan Swift,4.05,486287599,9.78049E+12,eng,64,13312,137
2696,The Canterbury Tales,Geoffrey Chaucer-Nevill Coghill,3.49,140424385,9.78014E+12,eng,504,161011,2251
2711,The Riverside Chaucer,Geoffrey Chaucer-Larry Dean Benson-F.N. Robinson,4.18,395290317,9.7804E+12,enm,1327,7643,147
2715,Salt: A World History,Mark Kurlansky,3.74,142001619,9.78014E+12,eng,484,46854,2848
2718,Salt in His Shoes: Michael Jordan in Pursuit of a Dream,Deloris Jordan-Kadir Nelson-Roslyn M. Jordan,4.21,689834195,9.78069E+12,eng,32,1054,159
2719,The Book of Salt,Monique Truong,3.51,618446885,9.78062E+12,eng,261,4182,604
2722,Cities of Salt,Abdul Rahman Munif-Peter Theroux-Abdelrahman Munif,4.1,039475526X,9.78039E+12,eng,627,813,100
2723,The Years of Rice and Salt,Kim Stanley Robinson,3.73,553580078,9.78055E+12,eng,763,8884,939
2725,Illuminations: Essays and Reflections,Walter Benjamin-Hannah Arendt-Harry Zohn-Leon Wieseltier,4.29,805202412,9.78081E+12,eng,288,8748,189
2743,The Lost Boy (Dave Pelzer #2),Dave Pelzer,4.09,1558745157,9.78156E+12,eng,331,50499,2476
2744,Anansi Boys,Neil Gaiman,4.02,60515198,9.78006E+12,eng,387,153485,6986
2745,Real Boys: Rescuing Our Sons from the Myths of Boyhood,William S. Pollack-Mary Pipher,3.82,805061835,9.78081E+12,en-US,480,1355,122
2748,Microserfs,Douglas Coupland,3.88,60987049,9.78006E+12,eng,371,20391,715
2761,The Denial of Death,Ernest Becker-Sam Keen-Daniel Goleman,4.17,684832402,9.78068E+12,eng,336,5894,542
2767,A People's History of the United States,Howard Zinn,4.08,60838655,9.78006E+12,eng,729,156036,4511
2784,Ways of Seeing,John Berger,3.78,140135154,9.78014E+12,eng,176,177890,998
2794,The Crying of Lot 49,Thomas Pynchon,3.7,006091307X,9.78006E+12,eng,152,54061,3177
2802,E=mc²: A Biography of the World's Most Famous Equation,David Bodanis,4.09,425181642,9.78043E+12,eng,337,6196,311
2804,Passionate Minds,David Bodanis,4.08,307237206,9.78031E+12,en-US,373,694,111
2811,A House Like a Lotus (O'Keefe Family  #3),Madeleine L'Engle,3.76,440936853,9.78044E+12,eng,307,3882,154
2819,A Circle of Quiet (Crosswicks Journals #1),Madeleine L'Engle,4.21,62545035,9.78006E+12,en-CA,246,4985,473
2823,The Birth of Tragedy,Friedrich Nietzsche-Michael Tanner-Shaun Whiteside,3.98,140433392,9.78014E+12,en-US,160,9522,279
2836,Bridge to Terabithia,Katherine Paterson-Donna Diamond,3.99,60734019,9.78006E+12,en-US,191,1764,148
2839,Bridge to Terabithia,Katherine Paterson,3.99,439366771,9.78044E+12,eng,128,362535,8360
2847,Bread and Roses  Too,Katherine Paterson,3.76,618654798,9.78062E+12,eng,275,1954,289
2864,Girl with a Pearl Earring,Tracy Chevalier,3.87,452284937,9.78045E+12,eng,233,1134,126
2865,Girl with a Pearl Earring,Tracy Chevalier,3.87,452287022,9.78045E+12,eng,233,537907,6627
2866,Girl With a Pearl Earring,Tracy Chevalier,3.87,6513204,9.78001E+12,eng,248,1854,197
2871,Burning Bright,Tracy Chevalier,3.36,052594978X,9.78053E+12,eng,320,10584,1088
2872,Falling Angels,Tracy Chevalier,3.57,452283205,9.78045E+12,eng,336,19784,1184
2873,The Virgin Blue,Tracy Chevalier,3.66,452284449,9.78045E+12,eng,304,25334,1563
2880,Bleach  Volume 01,Tite Kubo,4.22,1591164419,9.78159E+12,eng,200,136795,1011
2895,Perfume: The Story of a Murderer,Patrick Süskind-John E. Woods,4.02,307277763,9.78031E+12,eng,255,1095,183
2896,Das Parfum: Die Geschichte eines Mörders,Patrick Süskind,4.02,3257228007,9.78326E+12,ger,321,8579,303
2899,The Pigeon,Patrick Süskind,3.68,140105832,9.78014E+12,eng,77,5832,387
2917,How Angel Peterson Got His Name,Gary Paulsen,3.93,440229359,9.78044E+12,eng,111,1139,214
2923,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,4.25,156001454,9.78016E+12,eng,272,5128,793
2932,Robinson Crusoe,Daniel Defoe-Gerald McCann-Virginia Woolf,3.67,375757325,9.78038E+12,eng,320,198677,3809
2933,Robinson Crusoe,Daniel Defoe-John J. Richetti,3.67,141439823,9.78014E+12,eng,286,1415,134
2956,The Adventures of Huckleberry Finn,Mark Twain-Guy Cardwell-John Seelye,3.81,142437174,9.78014E+12,eng,327,1022438,11005
2968,The Complete Short Stories of Mark Twain,Mark Twain-Charles Neider,4.28,553211951,9.78055E+12,eng,848,5618,137
2971,The Autobiography of Mark Twain,Mark Twain-Charles Neider,4.05,60955422,9.78006E+12,eng,508,2746,200
