bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,log_pages,log_ratings,log_reviews,z_score,z_cat,decile,revRate,sqrt_pages,sizerating^2,size0,sizeZ0^2,size5,size10,size^2,size^3,sizesqrtpages,sizeRevRate,z_color
410,V.,Thomas Pynchon,3.96,60930217,9.78E+12,eng,547,1364,176,6.304448802,7.218176838,5.170483995,0.047195849,4,5,0.129032258,23.38803113,15.6816,8.062195849,64.99900191,0.235979245,0.47195849,0.002227448,0.000105126,23.38803113,12.9032258,0.644628099
411,The Crying of Lot 49,Thomas Pynchon,3.7,60931671,9.78E+12,eng,152,2132,229,5.023880521,7.664815785,5.433722004,-0.968215687,3,2,0.107410882,12.32882801,13.69,7.046784313,49.65716915,-4.841078435,-9.68215687,0.937441617,-0.907645679,12.32882801,10.7410882,0.537190083
412,Gravity's Rainbow,Thomas Pynchon,4.02,140283382,9.78E+12,eng,784,752,211,6.66440902,6.622736324,5.351858133,0.281521589,4,6,0.280585106,28,16.1604,8.296521589,68.83227048,1.407607945,2.81521589,0.079254405,0.022311826,28,28.0585106,0.669421488
413,Mason & Dixon,Thomas Pynchon,4.06,312423209,9.78E+12,eng,773,7756,570,6.650279049,8.956222016,6.345636361,0.437738748,4,7,0.07349149,27.80287755,16.4836,8.452738748,71.44879234,2.18869374,4.37738748,0.191615212,0.083877403,27.80287755,7.349149,0.685950413
415,Gravity's Rainbow,Thomas Pynchon,4.02,143039946,9.78E+12,eng,776,28034,2058,6.65415252,10.24117334,7.629489916,0.281521589,4,6,0.073410858,27.85677655,16.1604,8.296521589,68.83227048,1.407607945,2.81521589,0.079254405,0.022311826,27.85677655,7.3410858,0.669421488
418,Been Down So Long It Looks Like Up To Me,Richard Fariña-Thomas Pynchon,3.81,140189300,9.78E+12,eng,352,2356,215,5.863631176,7.764720545,5.370638028,-0.538618498,3,3,0.091256367,18.76166304,14.5161,7.476381502,55.89628036,-2.69309249,-5.38618498,0.290109886,-0.156258551,18.76166304,9.1256367,0.582644628
420,The Year of Magical Thinking,Joan Didion,3.88,140004314X,9.78E+12,en-US,227,2507,328,5.424950017,7.826842098,5.793013608,-0.265238469,3,4,0.130833666,15.06651917,15.0544,7.749761531,60.05880379,-1.326192345,-2.65238469,0.070351445,-0.01865991,15.06651917,13.0833666,0.611570248
421,The White Album,Joan Didion,4.17,374522219,9.78E+12,eng,222,10584,651,5.402677382,9.267098706,6.478509642,0.867335937,4,9,0.061507937,14.89966443,17.3889,8.882335937,78.8958917,4.336679685,8.67335937,0.752271628,0.652472217,14.89966443,6.1507937,0.731404959
422,A Book of Common Prayer,Joan Didion,3.8,679754865,9.78E+12,eng,272,2790,238,5.605802066,7.933796875,5.472270674,-0.577672788,3,3,0.085304659,16.4924225,14.44,7.437327212,55.31383606,-2.88836394,-5.77672788,0.33370585,-0.192772789,16.4924225,8.5304659,0.578512397
423,Where I Was From,Joan Didion,3.86,679752862,9.78E+12,eng,240,2665,282,5.480638923,7.887959337,5.641907071,-0.343347049,3,4,0.105816135,15.49193338,14.8996,7.671652951,58.854259,-1.716735245,-3.43347049,0.117887196,-0.040476221,15.49193338,10.5816135,0.603305785
425,Democracy,Joan Didion,3.81,679754857,9.78E+12,en-US,234,1963,165,5.455321115,7.582229194,5.105945474,-0.538618498,3,3,0.084055018,15.29705854,14.5161,7.476381502,55.89628036,-2.69309249,-5.38618498,0.290109886,-0.156258551,15.29705854,8.4055018,0.582644628
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion-John Leonard,4.49,307264874,9.78E+12,eng,1122,1486,107,7.022868086,7.303843225,4.672828834,2.117073212,6,10,0.072005384,33.49626845,20.1601,10.13207321,102.6589076,10.58536606,21.17073212,4.481998985,9.488719987,33.49626845,7.2005384,0.863636364
428,Play It as It Lays,Joan Didion-David Thomson,3.87,374529949,9.78E+12,eng,231,21868,1577,5.442417711,9.99277966,7.363279587,-0.304292759,3,4,0.072114505,15.19868415,14.9769,7.710707241,59.45500616,-1.521463795,-3.04292759,0.092594083,-0.028175709,15.19868415,7.2114505,0.607438017
431,The New York Trilogy,Paul Auster-Art Spiegelman-Luc Sante,3.9,143039830,9.78E+12,eng,308,40276,1794,5.730099783,10.60351104,7.492203043,-0.18712989,3,4,0.044542656,17.54992877,15.21,7.82787011,61.27555046,-0.93564945,-1.8712989,0.035017596,-0.006552839,17.54992877,4.4542656,0.619834711
432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,140097317,9.78E+12,eng,203,11696,696,5.313205979,9.367002182,6.54534966,-0.616727078,3,3,0.059507524,14.24780685,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,14.24780685,5.9507524,0.574380165
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.65,014009735X,9.78E+12,eng,96,3443,185,4.564348191,8.144098463,5.220355825,-1.163487136,2,2,0.05373221,9.797958971,13.3225,6.851512864,46.94322853,-5.81743568,-11.63487136,1.353702316,-1.57501523,9.797958971,5.373221,0.516528926
435,The Locked Room (The New York Trilogy  #3),Paul Auster,3.89,940650762,9.78E+12,eng,179,2818,153,5.187385806,7.943782692,5.030437921,-0.22618418,3,4,0.054293825,13.37908816,15.1321,7.78881582,60.66565188,-1.1309209,-2.2618418,0.051159283,-0.011571421,13.37908816,5.4293825,0.615702479
446,The Brooklyn Follies,Paul Auster,3.83,312426232,9.78E+12,eng,306,17317,1138,5.723585102,9.759443957,7.037027615,-0.460509919,3,3,0.065715771,17.49285568,14.6689,7.554490081,57.07032038,-2.302549595,-4.60509919,0.212069385,-0.097660056,17.49285568,6.5715771,0.590909091
447,Moon Palace,Paul Auster,3.98,140115854,9.78E+12,eng,320,14594,475,5.768320996,9.588365764,6.163314804,0.125304429,4,6,0.032547622,17.88854382,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,17.88854382,3.2547622,0.652892562
449,Timbuktu,Paul Auster,3.68,312263996,9.78E+12,eng,181,9200,599,5.198497031,9.126958763,6.395261598,-1.046324267,2,2,0.065108696,13.45362405,13.5424,6.968675733,48.56244147,-5.231621335,-10.46324267,1.094794472,-1.145510023,13.45362405,6.5108696,0.52892562
454,Travels in the Scriptorium,Paul Auster,3.23,805081453,9.78E+12,eng,145,6492,558,4.976733742,8.778325929,6.324358962,-2.80376731,1,1,0.085951941,12.04159458,10.4329,5.21123269,27.15694615,-14.01883655,-28.0376731,7.861111129,-22.0407264,12.04159458,8.5951941,0.342975207
456,Leviathan,Paul Auster,3.95,140178139,9.78E+12,eng,275,11238,420,5.616771098,9.327056172,6.040254711,0.00814156,4,5,0.037373198,16.58312395,15.6025,8.02314156,64.37080049,0.0407078,0.0814156,6.63E-05,5.40E-07,16.58312395,3.7373198,0.640495868
463,The Red Notebook: True Stories,Paul Auster,3.77,811214982,9.78E+12,eng,104,2306,114,4.644390899,7.743269701,4.736198448,-0.694835658,3,3,0.049436253,10.19803903,14.2129,7.320164342,53.58480599,-3.47417829,-6.94835658,0.482796592,-0.335464287,10.19803903,4.9436253,0.566115703
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,3.93,143036556,9.78E+12,eng,608,49219,2672,6.410174882,10.80403501,7.890582535,-0.06996702,3,5,0.054287978,24.65765601,15.4449,7.94503298,63.12354905,-0.3498351,-0.6996702,0.004895384,-0.000342515,24.65765601,5.4287978,0.632231405
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.79,743203046,9.78E+12,eng,544,4418,479,6.298949247,8.393442384,6.171700597,-0.616727078,3,3,0.1084201,23.32380758,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,23.32380758,10.84201,0.574380165
493,My Inventions,Nikola Tesla,4.01,1599869942,9.78E+12,eng,88,2506,224,4.477336814,7.826443135,5.411646052,0.242467299,4,6,0.089385475,9.38083152,16.0801,8.257467299,68.18576619,1.212336495,2.42467299,0.058790391,0.014254747,9.38083152,8.9385475,0.665289256
494,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer-William H. Terbo,3.77,806519606,9.78E+12,eng,542,2613,313,6.295266001,7.868254266,5.746203191,-0.694835658,3,3,0.119785687,23.28089345,14.2129,7.320164342,53.58480599,-3.47417829,-6.94835658,0.482796592,-0.335464287,23.28089345,11.9785687,0.566115703
525,Lord of the Flies,William Golding-Ben Gibson-E.M. Forster-Edmund L. Epstein,3.67,399529209,9.78E+12,eng,336,1122,153,5.81711116,7.022868086,5.030437921,-1.085378556,2,2,0.136363636,18.33030278,13.4689,6.929621444,48.01965336,-5.42689278,-10.85378556,1.17804661,-1.278626528,18.33030278,13.6363636,0.524793389
537,The Lovely Bones,Alice Sebold,3.79,330485385,9.78E+12,en-GB,328,6315,960,5.793013608,8.750683035,6.866933284,-0.616727078,3,3,0.152019002,18.11077028,14.3641,7.398272922,54.73444223,-3.08363539,-6.16727078,0.380352289,-0.234573556,18.11077028,15.2019002,0.574380165
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.83,743264460,9.78E+12,eng,245,25004,1104,5.501258211,10.12679109,7.006695227,-0.460509919,3,3,0.044152936,15.65247584,14.6689,7.554490081,57.07032038,-2.302549595,-4.60509919,0.212069385,-0.097660056,15.65247584,4.4152936,0.590909091
599,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.74,743236017,9.78E+12,eng,272,59646,3341,5.605802066,10.99618237,8.114025442,-0.811998527,3,2,0.056013815,16.4924225,13.9876,7.203001473,51.88323022,-4.059992635,-8.11998527,0.659341608,-0.535384414,16.4924225,5.6013815,0.553719008
629,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.77,60589469,9.78E+12,eng,540,157734,6101,6.29156914,11.96866535,8.716207971,-0.694835658,3,3,0.038679042,23.23790008,14.2129,7.320164342,53.58480599,-3.47417829,-6.94835658,0.482796592,-0.335464287,23.23790008,3.8679042,0.566115703
639,Once Upon a Cool Motorcycle Dude,Kevin O'Malley-Carol Heyer-Scott Goto,4.08,802789471,9.78E+12,en-US,32,1730,267,3.465735903,7.455876687,5.587248658,0.515847328,4,7,0.15433526,5.656854249,16.6464,8.530847328,72.77535613,2.57923664,5.15847328,0.266098466,0.137266183,5.656854249,15.433526,0.694214876
655,The Death of Ivan Ilych And Other Stories,Leo Tolstoy-Hugh McLean,4.1,451528808,9.78E+12,eng,304,7123,257,5.717027701,8.871084264,5.549076085,0.593955908,4,8,0.036080303,17.43559577,16.81,8.608955908,74.11412183,2.96977954,5.93955908,0.352783621,0.209537916,17.43559577,3.6080303,0.702479339
656,War and Peace,Leo Tolstoy-Henry Gifford-Aylmer Maude-Louise Maude,4.11,192833987,9.78E+12,eng,1392,201919,5903,7.238496841,12.21562191,8.683215975,0.633010197,4,8,0.029234495,37.30951621,16.8921,8.648010197,74.78808037,3.165050985,6.33010197,0.40070191,0.253648395,37.30951621,2.9234495,0.70661157
658,The Kingdom of God Is Within You,Leo Tolstoy-Constance Garnett,4.13,486451380,9.78E+12,eng,352,2256,191,5.863631176,7.721348613,5.252273428,0.711118777,4,8,0.084663121,18.76166304,17.0569,8.726118777,76.14514891,3.555593885,7.11118777,0.505689915,0.359605594,18.76166304,8.4663121,0.714876033
662,Atlas Shrugged,Ayn Rand-Leonard Peikoff,3.68,452011876,9.78E+12,eng,1168,311883,14267,7.063048163,12.6503834,9.565704457,-1.046324267,2,2,0.045744718,34.17601498,13.5424,6.968675733,48.56244147,-5.231621335,-10.46324267,1.094794472,-1.145510023,34.17601498,4.5744718,0.52892562
663,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,451163087,9.78E+12,eng,224,2674,105,5.411646052,7.891330758,4.65396035,-1.046324267,2,2,0.039267016,14.96662955,13.5424,6.968675733,48.56244147,-5.231621335,-10.46324267,1.094794472,-1.145510023,14.96662955,3.9267016,0.52892562
664,The Fountainhead,Ayn Rand,3.86,452286751,9.78E+12,en-US,752,1860,228,6.622736324,7.528331767,5.429345629,-0.343347049,3,4,0.122580645,27.4226184,14.8996,7.671652951,58.854259,-1.716735245,-3.43347049,0.117887196,-0.040476221,27.4226184,12.2580645,0.603305785
665,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand-Nathaniel Branden,3.5,451163931,9.78E+12,eng,176,11122,438,5.170483995,9.316680408,6.08221891,-1.749301484,2,1,0.039381406,13.26649916,12.25,6.265698516,39.25897789,-8.74650742,-17.49301484,3.060055682,-5.352959946,13.26649916,3.9381406,0.454545455
667,Anthem,Ayn Rand,3.63,452281253,9.78E+12,eng,105,106642,6951,4.65396035,11.57723271,8.846640813,-1.241595716,2,1,0.065180698,10.24695077,13.1769,6.773404284,45.87900559,-6.20797858,-12.41595716,1.541559922,-1.913994195,10.24695077,6.5180698,0.508264463
668,We the Living,Ayn Rand-Leonard Peikoff,3.91,451187849,9.78E+12,eng,464,22587,1065,6.139884552,10.0251298,6.970730078,-0.1480756,3,5,0.047151016,21.54065923,15.2881,7.8669244,61.88849952,-0.740378,-1.480756,0.021926383,-0.003246762,21.54065923,4.7151016,0.623966942
669,Capitalism: The Unknown Ideal,Ayn Rand-Nathaniel Branden-Alan Greenspan-Robert Hessen,3.87,451147952,9.78E+12,eng,340,3426,153,5.828945618,8.139148679,5.030437921,-0.304292759,3,4,0.044658494,18.43908891,14.9769,7.710707241,59.45500616,-1.521463795,-3.04292759,0.092594083,-0.028175709,18.43908891,4.4658494,0.607438017
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,375755195,9.78E+12,eng,192,11894,608,5.257495372,9.38378935,6.410174882,1.101661676,5,9,0.051118211,13.85640646,17.8929,9.116661676,83.11352011,5.50830838,11.01661676,1.213658448,1.337041,13.85640646,5.1118211,0.756198347
681,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.08,975599518,9.78E+12,en-US,571,1575,283,6.34738921,7.362010551,5.645446898,-3.389581658,1,1,0.17968254,23.89560629,9.4864,4.625418342,21.39449484,-16.94790829,-33.89581658,11.48926382,-38.9437979,23.89560629,17.968254,0.280991736
685,The Natural,Bernard Malamud-Kevin Baker,3.63,374502005,9.78E+12,eng,231,8568,639,5.442417711,9.055789612,6.459904454,-1.241595716,2,1,0.074579832,15.19868415,13.1769,6.773404284,45.87900559,-6.20797858,-12.41595716,1.541559922,-1.913994195,15.19868415,7.4579832,0.508264463
698,Digging to America,Anne Tyler,3.55,307263940,9.78E+12,eng,277,16703,1811,5.624017506,9.723343623,7.501634458,-1.554030035,2,1,0.108423636,16.64331698,12.6025,6.460969965,41.74413289,-7.770150175,-15.54030035,2.41500935,-3.752997064,16.64331698,10.8423636,0.475206612
703,The Plot Against America,Philip Roth,3.75,1400079497,9.78E+12,eng,391,31270,2749,5.96870756,10.35041445,7.918992488,-0.772944238,3,2,0.087911736,19.77371993,14.0625,7.242055762,52.44737166,-3.86472119,-7.72944238,0.597442795,-0.461789966,19.77371993,8.7911736,0.55785124
706,America (The Book): A Citizen's Guide to Democracy Inaction,Jon Stewart-Ben Karlin-David Javerbaum-Rich Bloomquist-Steve Bodow-Tim Carvell-Eric Drysdale-J.R. Havlan-Scott Jacobson-Tom Johnson-Rob Kutner-Chris Regan-Jason Reich-Jason Ross-Stephen Colbert-Samantha Bee-Rob Corddry-Brendan Hay-Ed Helms,4.02,713998946,9.78E+12,eng,228,79299,1118,5.429345629,11.2809808,7.019296654,0.281521589,4,6,0.014098538,15.09966887,16.1604,8.296521589,68.83227048,1.407607945,2.81521589,0.079254405,0.022311826,15.09966887,1.4098538,0.669421488
707,Naked Pictures of Famous People,Jon Stewart,3.59,688171621,9.78E+12,en-GB,164,8623,417,5.099866428,9.062188331,6.033086222,-1.397812875,2,1,0.04835904,12.80624847,12.8881,6.617187125,43.78716545,-6.989064375,-13.97812875,1.953880834,-2.731159785,12.80624847,4.835904,0.491735537
759,Collected Stories,Gabriel García Márquez-Gregory Rabassa-J.S. Bernstein,4.19,60932686,9.78E+12,eng,352,6132,173,5.863631176,8.72127624,5.153291594,0.945444516,4,9,0.028212655,18.76166304,17.5561,8.960444516,80.28956592,4.72722258,9.45444516,0.893865333,0.845100077,18.76166304,2.8212655,0.739669422
762,Crónica de una muerte anunciada,Gabriel García Márquez,3.96,1400034957,9.78E+12,spa,118,7210,371,4.770684624,8.88322423,5.916202063,0.047195849,4,5,0.051456311,10.86278049,15.6816,8.062195849,64.99900191,0.235979245,0.47195849,0.002227448,0.000105126,10.86278049,5.1456311,0.644628099
764,Del amor y otros demonios,Gabriel García Márquez,3.98,307350444,9.78E+12,spa,176,3958,237,5.170483995,8.283494126,5.468060141,0.125304429,4,6,0.059878727,13.26649916,15.8404,8.140304429,66.2645562,0.626522145,1.25304429,0.0157012,0.00196743,13.26649916,5.9878727,0.652892562
766,Memoria de mis putas tristes,Gabriel García Márquez,3.59,1400095808,9.78E+12,spa,112,5065,312,4.718498871,8.530109417,5.743003188,-1.397812875,2,1,0.06159921,10.58300524,12.8881,6.617187125,43.78716545,-6.989064375,-13.97812875,1.953880834,-2.731159785,10.58300524,6.159921,0.491735537
771,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,375708111,9.78E+12,eng,425,32578,1069,6.052089169,10.39139249,6.974478911,0.476793038,4,7,0.032813555,20.61552813,16.5649,8.491793038,72.110549,2.38396519,4.76793038,0.227331601,0.108390125,20.61552813,3.2813555,0.690082645
815,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.87,618710531,9.78E+12,eng,287,6560,235,5.659482216,8.788745882,5.459585514,-0.304292759,3,4,0.035823171,16.94107435,14.9769,7.710707241,59.45500616,-1.521463795,-3.04292759,0.092594083,-0.028175709,16.94107435,3.5823171,0.607438017
816,Cryptonomicon,Neal Stephenson,4.25,60512806,9.78E+12,eng,1139,80225,4104,7.037905963,11.29259047,8.319717387,1.179770255,5,9,0.051156123,33.74907406,18.0625,9.194770255,84.54380004,5.898851275,11.79770255,1.391857855,1.642072496,33.74907406,5.1156123,0.76446281
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.25,60733357,9.78E+12,en-US,815,18790,552,6.703188113,9.841080092,6.313548046,1.179770255,5,9,0.029377328,28.54820485,18.0625,9.194770255,84.54380004,5.898851275,11.79770255,1.391857855,1.642072496,28.54820485,2.9377328,0.76446281
823,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,60593083,9.78E+12,eng,927,29981,1682,6.831953566,10.30831913,7.427738841,-0.06996702,3,5,0.056102198,30.4466747,15.4449,7.94503298,63.12354905,-0.3498351,-0.6996702,0.004895384,-0.000342515,30.4466747,5.6102198,0.632231405
824,The Cobweb,Neal Stephenson-J. Frederick George,3.61,553383442,9.78E+12,eng,448,2391,129,6.104793232,7.779466967,4.859812404,-1.319704296,2,1,0.053952321,21.16601049,13.0321,6.695295704,44.82698456,-6.59852148,-13.19704296,1.741619429,-2.298422642,21.16601049,5.3952321,0.5
825,Zodiac,Neal Stephenson,3.71,553573861,9.78E+12,eng,308,14508,525,5.730099783,9.5824555,6.263398263,-0.929161397,3,2,0.036186931,17.54992877,13.7641,7.085838603,50.20910871,-4.645806985,-9.29161397,0.863340902,-0.802183038,17.54992877,3.6186931,0.541322314
826,The Big U,Neal Stephenson,3.25,380816032,9.78E+12,en-US,308,4545,218,5.730099783,8.421783007,5.384495063,-2.725658731,1,1,0.047964796,17.54992877,10.5625,5.289341269,27.97713106,-13.62829366,-27.25658731,7.429215518,-20.24950614,17.54992877,4.7964796,0.351239669
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson,4.19,553380966,9.78E+12,eng,499,68751,2664,6.212606096,11.13824656,7.887584032,0.945444516,4,9,0.038748527,22.3383079,17.5561,8.960444516,80.28956592,4.72722258,9.45444516,0.893865333,0.845100077,22.3383079,3.8748527,0.739669422
828,Interface,Neal Stephenson-George F. Jewsbury-Stephen  Bury,3.67,553383434,9.78E+12,eng,640,4572,259,6.461468176,8.427706025,5.556828062,-1.085378556,2,2,0.056649169,25.29822128,13.4689,6.929621444,48.01965336,-5.42689278,-10.85378556,1.17804661,-1.278626528,25.29822128,5.6649169,0.524793389
830,Snow Crash,Neal Stephenson,4.03,553380958,9.78E+12,eng,438,187493,6601,6.08221891,12.14149679,8.794976432,0.320575879,4,7,0.035206648,20.92844954,16.2409,8.335575879,69.48182523,1.602879395,3.20575879,0.102768894,0.032945229,20.92844954,3.5206648,0.673553719
840,The Design of Everyday Things,Donald A. Norman,4.19,465067107,9.78E+12,eng,240,15854,1236,5.480638923,9.671177113,7.119635638,0.945444516,4,9,0.077961398,15.49193338,17.5561,8.960444516,80.28956592,4.72722258,9.45444516,0.893865333,0.845100077,15.49193338,7.7961398,0.739669422
841,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.94,465051367,9.78E+12,eng,272,3536,141,5.605802066,8.170751424,4.94875989,-0.03091273,3,5,0.039875566,16.4924225,15.5236,7.98408727,63.74564953,-0.15456365,-0.3091273,0.000955597,-2.95E-05,16.4924225,3.9875566,0.636363636
865,The Alchemist,Paulo Coelho-Alan R. Clarke-Özdemir İnce,3.85,61122416,9.78E+12,eng,197,1592632,54668,5.283203729,14.28089855,10.90903381,-0.382401339,3,4,0.034325569,14.03566885,14.8225,7.632598661,58.25656232,-1.912006695,-3.82401339,0.146230784,-0.055918848,14.03566885,3.4325569,0.599173554
